"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2009","2009",3.7186817273277,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2010","2010",3.9074171972326,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2011","2011",3.8777372262774,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2012","2012",4.0833919375695,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2013","2013",3.8270187523919,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2014","2014",3.7639765304993,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2015","2015",3.9050635657569,,
"NZL","New Zealand","IND-INFR-AIR-PC","Airports per one million inhabitants","2016","2016",3.60620266859,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2007","2007",0.54163405955869,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2008","2008",0.71799054465012,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2009","2009",0.71627762870097,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2010","2010",0.85605128945324,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2011","2011",0.94754516089661,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2012","2012",0.60148564791783,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2013","2013",0.69965892273393,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2014","2014",0.74329156632464,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2015","2015",0.83457202984256,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2016","2016",0.63116343103391,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2017","2017",0.59795754288112,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2018","2018",0.71532259023854,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2019","2019",0.62941595903286,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2020","2020",0.81468391183037,,
"NZL","New Zealand","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2021","2021",0.55676894211365,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2007","2007",0.05946226824447,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2008","2008",0.16525347665861,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2009","2009",0.08234391967351,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2010","2010",0.16376351171917,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2011","2011",0.18824081680554,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2012","2012",0.12405225091844,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2013","2013",0.14403354052742,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2014","2014",0.14237441793382,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2015","2015",0.19021696561447,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2016","2016",0.04250362183942,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2017","2017",0.08342388687914,,
"NZL","New Zealand","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2018","2018",0.1262376480036,,
