"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",46.91667,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",46.275,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",56.05,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",67.9,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",78.56667,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",65.66666,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",75.89167,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",81.36667,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",86.60833,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",88.38333,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",91.81667,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",103.3833,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.8,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",113.7833,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",113.725,,
"PRMNTO01","Production in total manufacturing sa, Index","SVK","Slovak Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",101.8917,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",70.19912,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",74.2731,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",78.73032,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",75.8477,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",80.96309,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",88.87778,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",95.85937,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",102.3744,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",111.3805,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",100.1833,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",97.98384,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",95.67608,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",94.72632,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.88461,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.29209,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.1411,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",108.2479,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",112.1886,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.6723,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SVK","Slovak Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",109.481,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",76.76157,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",73.79092,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",73.39903,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",75.91612,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",76.70761,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",89.99332,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",96.00272,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",82.27502,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",87.69852,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",89.00139,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",84.80238,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",92.83548,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",113.2819,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",123.3181,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",126.0215,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",130.6753,,
"SLRTCR03","Passenger car registrations sa, Index","SVK","Slovak Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",98.05083,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",69.99667,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",70.5799,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",73.46275,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",77.8037,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",82.21963,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",94.24263,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",108.3569,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",114.6476,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",128.3536,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",113.8227,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",106.6572,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.36777,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",88.41859,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",84.74421,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",89.26012,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",91.95134,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",99.75838,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",96.22563,,
"PRCNTO01","Production of total construction sa, Index","SVK","Slovak Republic","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",85.28579,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",123.9645,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",122.3866,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",122.2909,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",123.7901,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",125.7312,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",127.1059,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",132.0063,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",134.476,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",124.1999,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",104.6763,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",105.562,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",104.0326,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.22192,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.64458,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.84067,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0001,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.8914,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",105.0664,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.4723,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.0731,,
"PRINTO01","Production of total industry sa, Index","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",96.0415,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",127.7242,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",125.2334,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",125.6804,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",127.5858,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",129.1718,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",128.7248,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",133.93,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",136.1818,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",125.5539,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",104.181,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",104.8412,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",103.1619,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",95.3735,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.04308,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.17883,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.2992,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",105.5076,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.074,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.9277,,
"PRMNTO01","Production in total manufacturing sa, Index","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",97.07175,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",111.0917,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",115.0333,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",119.4167,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",122.95,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",125.875,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",127.5333,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",129.675,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",133.1083,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",125.3917,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",118.6083,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",116.1,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",108.9833,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.2583,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.03333,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",95.98333,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",103.875,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.75,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.5083,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.8917,"P","Provisional value"
"SLRTTO01","Total retail trade (Volume) sa, Index","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",100.8333,"P","Provisional value"
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",133.5538,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",137.8388,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",128.7793,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",133.6363,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",146.7065,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",147.8273,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",158.0504,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",156.1386,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",112.2742,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",92.12363,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",94.95113,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",78.13054,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",67.64333,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",69.87688,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",82.69982,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",110.9105,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",119.4056,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",127.5139,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",121.6639,,
"SLRTCR03","Passenger car registrations sa, Index","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",82.30426,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",1219.248,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",1092.067,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",1118.265,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",1306.074,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",1507.174,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",1673.877,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",2038.089,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",1756.504,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",742.8298,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",361.6449,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",253.7539,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",210.4575,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",159.42,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",86.55112,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",93.28389,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",158.5618,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",174.8438,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",234.6304,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",236.372,,
"ODCNPI03","Permits issued for dwellings sa, Index","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",137.0219,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",873.3275,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",860.8107,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",886.7614,,
